Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
252140,Rabaul,15087,Confirmed Eruption,Tavurvur,2,?,,1791,,5,,22,,Historical Observations,,,,,,,,-4.271,152.203
263250,Merapi,15866,Confirmed Eruption,,2,,<,1791,,0,,0,,Historical Observations,,,,,,,,-7.54,110.446
311070,Gareloi,19676,Confirmed Eruption,,2,,,1791,,0,,0,,Historical Observations,,,,,,,,51.79,-178.794
332010,Kilauea,10060,Confirmed Eruption,Kilauea Caldera (Keanakakoi ash),4,,,1790,,11,?,0,,Historical Observations,,,,,,,,19.421,-155.287
283270,Iwakisan,18118,Confirmed Eruption,,2,,,1790,,10,,9,,Historical Observations,,,,,,,,40.656,140.303
282080,Aira,17065,Confirmed Eruption,Minami-dake,2,,,1790,,7,,29,,Historical Observations,,,,,,,,31.593,130.657
311310,Makushin,19761,Uncertain Eruption,,,,,1790,,6,,7,,,,,,,,,,53.891,-166.923
311270,Vsevidof,19823,Uncertain Eruption,,,,,1790,,5,,30,,,,,,,,,,53.13,-168.693
285010,Oshima-Oshima,18558,Confirmed Eruption,Nishi-yama,2,,,1790,,1,?,0,,Historical Observations,,,,,,,,41.51,139.367
312030,Pavlof,20112,Confirmed Eruption,,2,,,1790,,0,,0,,Historical Observations,,,,,,,,55.417,-161.894
311360,Shishaldin,20057,Uncertain Eruption,,,,,1790,,0,,0,,,,,,,,,,54.756,-163.97
311320,Akutan,19998,Uncertain Eruption,,,,,1790,,0,,0,,,,,,,,,,54.134,-165.986
311070,Gareloi,19675,Confirmed Eruption,,2,,,1790,,0,,0,,Historical Observations,,,,,,,,51.79,-178.794
311060,Semisopochnoi,19671,Uncertain Eruption,Cerberus,,,,1790,,0,,0,,,,,,,,,,51.93,179.58
311110,Kanaga,19714,Discredited Eruption,,,,,1790,,0,,0,,,,1791,,0,,0,,51.923,-177.168
332010,Kilauea,10059,Confirmed Eruption,Lower east rift zone (230-375 m),0,,?,1790,,0,,0,,Historical Observations,,,,,,,,19.421,-155.287
323110,Mono Lake Volcanic Field,20654,Confirmed Eruption,Paoha Island,,,,1790,75,0,,0,,Tephrochronology,,,,,,,,38,-119.03
273070,Taal,16842,Confirmed Eruption,,2,,,1790,,0,,0,,Historical Observations,,,,,,,,14.002,120.993
266110,Mahawu,16465,Confirmed Eruption,,2,,,1789,,12,,31,365,Historical Observations,,,,,,,,1.352,124.865
260010,Barren Island,15378,Confirmed Eruption,,2,,,1789,,3,,24,,Historical Observations,,,,,,,,12.278,93.858
284010,Izu-Oshima,18196,Confirmed Eruption,Mihara-yama,2,,,1789,,0,,0,,Historical Observations,,,,,,,,34.724,139.394
266110,Mahawu,16464,Confirmed Eruption,,,,<,1788,,0,,0,,Historical Observations,,,,,,,,1.352,124.865
260010,Barren Island,15377,Confirmed Eruption,,2,,,1787,,5,,12,,Historical Observations,,,,,,,,12.278,93.858
283290,Osorezan,18136,Confirmed Eruption,,,,<,1787,,0,,0,,Historical Observations,,,,,,,,41.279,141.12
283160,Bandaisan,17898,Confirmed Eruption,,2,?,<,1787,,0,,0,,Historical Observations,,,,,,,,37.601,140.072
263250,Merapi,15865,Confirmed Eruption,,1,?,,1786,,7,,17,,Historical Observations,,,,,,,,-7.54,110.446
311190,Amukta,19784,Confirmed Eruption,,3,^,,1786,,6,,0,,Historical Observations,,1791,,0,,0,,52.5,-171.252
311180,Seguam,19774,Confirmed Eruption,,,,,1786,,0,,0,,Historical Observations,,1790,,0,,0,,52.315,-172.51
313020,Iliamna,20280,Uncertain Eruption,,,,,1786,,0,,0,,,,,,,,,,60.032,-153.09
323010,Shasta,20639,Discredited Eruption,,,,,1786,,0,,0,,Historical Observations,,,,,,,,41.409,-122.193
285010,Oshima-Oshima,18557,Uncertain Eruption,Nishi-yama,2,?,,1786,,0,,0,,,,,,,,,,41.51,139.367
284150,Asuncion,18497,Discredited Eruption,,,,,1786,,0,,0,,,,,,,,,,19.671,145.406
263200,Dieng Volcanic Complex,15773,Confirmed Eruption,Butak Petarangan (Butak),2,,,1786,,0,,0,,Historical Observations,,,,,,,,-7.2,109.879
266030,Soputan,16303,Confirmed Eruption,,2,,,1785,,12,,31,365,Historical Observations,,,,,,,,1.112,124.737
282080,Aira,17064,Confirmed Eruption,,2,,,1785,,11,,20,,Historical Observations,,,,,,,,31.593,130.657
281031,Kueishantao,16905,Confirmed Eruption,,0,,,1785,10,0,,0,,Historical Observations,,,,,,,,24.841,121.953
263280,Kelut,15940,Confirmed Eruption,,2,,,1785,,0,,0,,Historical Observations,,,,,,,,-7.93,112.308
315020,Wrangell,20408,Uncertain Eruption,,2,?,,1784,,7,,0,,,,,,,,,,62.006,-144.017
285020,Hokkaido-Komagatake,18566,Uncertain Eruption,,2,,,1784,,2,,8,,,,,,,,,,42.063,140.677
332040,Hualalai,10253,Confirmed Eruption,NW rift zone (1400-1900 m),0,,,1784,7,0,,0,,Historical Observations,,,,,,,,19.692,-155.87
311120,Great Sitkin,19728,Uncertain Eruption,,,,,1784,,0,,0,,,,,,,,,,52.076,-176.13
311270,Vsevidof,19822,Uncertain Eruption,,,,,1784,,0,,0,,,,,,,,,,53.13,-168.693
283270,Iwakisan,18117,Uncertain Eruption,,2,?,,1783,,12,,3,,,,,,,,,,40.656,140.303
282080,Aira,17063,Confirmed Eruption,,3,,,1783,,9,,3,,Historical Observations,,,,,,,,31.593,130.657
283110,Asamayama,17748,Confirmed Eruption,,4,,,1783,,5,,9,,Historical Observations,,1783,,8,,5,,36.406,138.523
284010,Izu-Oshima,18195,Confirmed Eruption,Mihara-yama,2,,,1783,,0,,0,,Historical Observations,,1786,,0,,0,,34.724,139.394
283210,Kurikomayama,17999,Uncertain Eruption,,,,,1783,,0,,0,,,,,,,,,,38.961,140.788
311110,Kanaga,19713,Confirmed Eruption,,,,?,1783,,0,,0,,Historical Observations,?,1787,,0,,0,,51.923,-177.168
283270,Iwakisan,18116,Confirmed Eruption,,2,,,1782,,12,,1,30,Historical Observations,,1783,,3,,12,,40.656,140.303
283270,Iwakisan,18115,Uncertain Eruption,South flank,2,,,1782,,4,,12,,,,,,,,,,40.656,140.303
282080,Aira,17062,Confirmed Eruption,NE flank (offshore),2,?,,1782,,1,,18,,Historical Observations,,,,,,,,31.593,130.657
322010,Hood,20570,Confirmed Eruption,Crater Rock,,,,1781,,10,,15,45,Dendrochronology,?,1801,,0,,0,,45.374,-121.695
282110,Asosan,17267,Confirmed Eruption,Naka-dake,1,,,1781,,0,,0,,Historical Observations,,1788,,0,,0,,32.884,131.104
268060,Gamalama,16618,Uncertain Eruption,,,,,1781,,0,,0,,,,,,,,,,0.8,127.33
284060,Aogashima,18308,Confirmed Eruption,"Maru-yama, SW part of Ikenosawa crater",3,,,1780,,7,,27,,Historical Observations,,1785,,5,?,0,,32.458,139.759
263130,Guntur,15691,Confirmed Eruption,,2,,,1780,,0,,0,,Historical Observations,,,,,,,,-7.143,107.84
263050,Salak,15643,Confirmed Eruption,Kawah Ratu,2,,,1780,,0,,0,,Historical Observations,,,,,,,,-6.72,106.73
284110,Kita-Ioto,18377,Confirmed Eruption,Funka-Asane,0,,,1780,,0,,0,,Historical Observations,,,,,,,,25.424,141.284
285070,Akan,18685,Confirmed Eruption,Me-Akan,1,,,1780,75,0,,0,,Historical Observations,,,,,,,,43.384,144.013
282080,Aira,17061,Confirmed Eruption,"NE flank, off NE coast, south flank",4,,,1779,,11,,8,,Historical Observations,,1781,,5,,0,,31.593,130.657
283110,Asamayama,17747,Uncertain Eruption,,,,,1779,,9,?,0,,,,,,,,,,36.406,138.523
313030,Redoubt,20382,Discredited Eruption,,,,,1778,,0,,0,,,,,,,,,,60.485,-152.742
313020,Iliamna,20279,Confirmed Eruption,,,,,1778,,0,,0,,Historical Observations,,1779,,0,,0,,60.032,-153.09
265090,Banda Api,16410,Confirmed Eruption,,2,,,1778,,0,,0,,Historical Observations,,,,,,,,-4.523,129.881
284010,Izu-Oshima,18194,Confirmed Eruption,Mihara-yama & flanks,3,,,1777,,8,,31,,Historical Observations,,1779,,0,,0,,34.724,139.394
283110,Asamayama,17746,Confirmed Eruption,,2,,,1777,,0,,0,,Historical Observations,,,,,,,,36.406,138.523
263130,Guntur,15690,Confirmed Eruption,,2,?,,1777,,0,,0,,Historical Observations,,,,,,,,-7.143,107.84
283110,Asamayama,17745,Confirmed Eruption,,2,,,1776,,9,,5,,Historical Observations,,,,,,,,36.406,138.523
311050,Little Sitkin,19668,Confirmed Eruption,,1,?,,1776,,0,,0,,Historical Observations,,,,,,,,51.95,178.543
305030,Wudalianchi,19636,Confirmed Eruption,Laoheishan,2,?,,1776,,0,,0,,Historical Observations,,,,,,,,48.722,126.15
263200,Dieng Volcanic Complex,15772,Uncertain Eruption,,,,,1776,,0,,0,,,,,,,,,,-7.2,109.879
263280,Kelut,15939,Confirmed Eruption,,2,,,1776,,0,,0,,Historical Observations,,,,,,,,-7.93,112.308
268060,Gamalama,16617,Confirmed Eruption,Summit and NW flank (100 m),3,,,1775,,8,,20,,Historical Observations,,1775,,11,,6,,0.8,127.33
263170,Cereme,15726,Confirmed Eruption,,2,,,1775,,1,,4,,Historical Observations,,,,,,,,-6.895,108.408
263310,Tengger Caldera,16015,Uncertain Eruption,Bromo,,,,1775,,0,,0,,,,,,,,,,-7.942,112.95
265090,Banda Api,16409,Confirmed Eruption,,2,,,1775,,0,,0,,Historical Observations,,,,,,,,-4.523,129.881
266100,Lokon-Empung,16442,Confirmed Eruption,Empung,3,,,1775,25,0,,0,,Historical Observations,,,,,,,,1.358,124.792
311360,Shishaldin,20056,Uncertain Eruption,,,,,1775,,0,,0,,,,1778,,0,,0,,54.756,-163.97
284150,Asuncion,18496,Uncertain Eruption,,2,,,1775,10,0,,0,,,,,,,,,,19.671,145.406
311230,Carlisle,19797,Confirmed Eruption,,,,,1774,,7,,2,182,Historical Observations,,,,,,,,52.894,-170.054
257100,Yasur,15355,Confirmed Eruption,,3,,<,1774,,7,,2,182,Historical Observations,>,2021,,8,,19,,-19.532,169.447
257040,Ambrym,15239,Confirmed Eruption,,2,,,1774,,7,,2,182,Historical Observations,,,,,,,,-16.25,168.12
268063,Moti,16596,Discredited Eruption,,,,<,1774,,0,,0,,,,,,,,,,0.454,127.411
268060,Gamalama,16616,Confirmed Eruption,,2,,,1773,,10,,21,,Historical Observations,,1774,,1,,22,,0.8,127.33
274050,Unnamed,16888,Confirmed Eruption,,0,,,1773,,10,,0,,Historical Observations,,,,,,,,20.33,121.75
274020,Didicas,16873,Confirmed Eruption,,1,?,,1773,,10,,0,,Historical Observations,,,,,,,,19.077,122.202
265090,Banda Api,16408,Confirmed Eruption,,2,,,1773,,2,,6,,Historical Observations,,,,,,,,-4.523,129.881
268060,Gamalama,16615,Confirmed Eruption,,2,,,1773,,2,,2,,Historical Observations,,1773,,2,,7,,0.8,127.33
283090,Niigata-Yakeyama,17539,Confirmed Eruption,,3,,,1773,,0,,0,,Historical Observations,,,,,,,,36.921,138.036
263100,Papandayan,15685,Confirmed Eruption,,3,,,1772,,8,,12,,Historical Observations,,1772,,8,,12,,-7.32,107.73
263180,Slamet,15730,Confirmed Eruption,,2,,,1772,,8,,11,,Historical Observations,,1772,,8,,12,,-7.242,109.208
263170,Cereme,15725,Confirmed Eruption,,2,,,1772,,8,,11,,Historical Observations,,1772,,8,,12,,-6.895,108.408
282110,Asosan,17266,Confirmed Eruption,Naka-dake,2,,,1772,,0,,0,,Historical Observations,,1780,,0,,0,,32.884,131.104
311060,Semisopochnoi,19670,Uncertain Eruption,Cerberus,,,,1772,,0,,0,,,,,,,,,,51.93,179.58
268060,Gamalama,16614,Confirmed Eruption,,3,,,1771,,8,,28,,Historical Observations,,1772,,10,,9,,0.8,127.33
263280,Kelut,15938,Confirmed Eruption,,2,,,1771,,1,,10,,Historical Observations,,,,,,,,-7.93,112.308
282090,Kirishimayama,17139,Confirmed Eruption,Shinmoe-dake,2,,,1771,,0,,0,,Historical Observations,,1772,,0,,0,,31.934,130.862
283030,Fujisan,17454,Uncertain Eruption,South flank?,,,,1770,,9,,16,,,,,,,,,,35.361,138.728
268060,Gamalama,16613,Confirmed Eruption,,3,,,1770,,7,,6,,Historical Observations,,1770,,12,,9,,0.8,127.33
261140,Marapi,15417,Confirmed Eruption,,2,,,1770,,0,,0,,Historical Observations,,,,,,,,-0.38,100.474
311190,Amukta,19783,Uncertain Eruption,,,,,1770,,0,,0,,,,,,,,,,52.5,-171.252
283110,Asamayama,17744,Confirmed Eruption,Volcano Uncertain,,,,1769,,8,,6,,,,,,,,,,36.406,138.523
285030,Toya,18596,Confirmed Eruption,Ko-Usu,4,,,1769,,1,,23,,Historical Observations,,,,,,,,42.544,140.839
283270,Iwakisan,18114,Uncertain Eruption,,2,,,1769,,0,,0,,,,,,,,,,40.656,140.303
282090,Kirishimayama,17138,Confirmed Eruption,Ohachi,2,,,1769,,0,,0,,Historical Observations,,,,,,,,31.934,130.862
263250,Merapi,15864,Confirmed Eruption,,2,?,,1768,,8,,19,,Historical Observations,,,,,,,,-7.54,110.446
282090,Kirishimayama,17137,Confirmed Eruption,Iwo-yama (NW flank of Karakuni-dake),0,,,1768,,0,,0,,Historical Observations,,,,,,,,31.934,130.862
311110,Kanaga,19712,Discredited Eruption,,,,,1768,,0,,0,,,,,,,,,,51.923,-177.168
311310,Makushin,19760,Confirmed Eruption,,3,^,,1768,,0,,0,,Historical Observations,,1769,,0,,0,,53.891,-166.923
313020,Iliamna,20278,Uncertain Eruption,,,,,1768,,0,,0,,,,,,,,,,60.032,-153.09
273030,Mayon,13602,Discredited Eruption,,,,,1767,,10,,24,,,,,,,,,,13.257,123.685
252140,Rabaul,15086,Confirmed Eruption,Tavurvur ?,2,,,1767,,9,,10,,Historical Observations,,,,,,,,-4.271,152.203
256010,Tinakula,15188,Confirmed Eruption,,2,,,1767,,8,,17,,Historical Observations,,,,,,,,-10.386,165.804
263310,Tengger Caldera,16014,Uncertain Eruption,Bromo,,,,1767,,0,,0,,,,,,,,,,-7.942,112.95
283160,Bandaisan,17897,Uncertain Eruption,Mt. Hanzawa (Bandai foothills),,,,1767,16,0,,0,,,,,,,,,,37.601,140.072
273030,Mayon,13601,Confirmed Eruption,,3,,,1766,,7,,20,,Historical Observations,,1766,,7,,25,,13.257,123.685
282080,Aira,17060,Discredited Eruption,,,,,1766,,6,,5,,,,,,,,,,31.593,130.657
263200,Dieng Volcanic Complex,15771,Uncertain Eruption,,,,,1766,,0,,0,,,,,,,,,,-7.2,109.879
265090,Banda Api,16407,Confirmed Eruption,,2,,,1765,,4,,19,,Historical Observations,,1766,,10,,0,,-4.523,129.881
282110,Asosan,17265,Confirmed Eruption,Naka-dake,3,?,,1765,,1,?,0,,Historical Observations,,1765,,10,?,0,,32.884,131.104
285020,Hokkaido-Komagatake,18565,Uncertain Eruption,,2,,,1765,,0,,0,,,,,,,,,,42.063,140.677
283220,Chokaisan,18030,Uncertain Eruption,,2,,,1764,,0,,0,,,,,,,,,,39.099,140.049
284040,Miyakejima,18265,Confirmed Eruption,"Oyama, SSW flank (Shinmio maar)",4,,,1763,,8,,17,,Historical Observations,,1769,,0,,0,,34.094,139.526
268060,Gamalama,16612,Confirmed Eruption,North flank,2,,,1763,,0,,0,,Historical Observations,,,,,,,,0.8,127.33
311110,Kanaga,19711,Uncertain Eruption,,,,,1763,,0,,0,,,,,,,,,,51.923,-177.168
311080,Tanaga,19694,Uncertain Eruption,,,,,1763,,0,,0,,,,1770,,0,,0,,51.885,-178.146
283110,Asamayama,17743,Confirmed Eruption,,2,,,1762,,4,,0,,Historical Observations,,,,,,,,36.406,138.523
312030,Pavlof,20111,Confirmed Eruption,Volcano Uncertain,4,?,,1762,,0,,0,,,,1786,,0,,0,,55.417,-161.894
265090,Banda Api,16406,Confirmed Eruption,,2,,,1762,,0,,0,,Historical Observations,,,,,,,,-4.523,129.881
263060,Gede-Pangrango,15628,Confirmed Eruption,,2,,,1761,,0,,0,,Historical Observations,,,,,,,,-6.77,106.965
268070,Makian,16682,Confirmed Eruption,,4,?,,1760,,9,,22,,Historical Observations,,1761,,4,>,30,,0.32,127.4
311070,Gareloi,19674,Uncertain Eruption,,,,,1760,,0,,0,,,,,,,,,,51.79,-178.794
311120,Great Sitkin,19727,Uncertain Eruption,,,,,1760,,0,,0,,,,,,,,,,52.076,-176.13
311130,Kasatochi,19741,Confirmed Eruption,,0,,,1760,,0,,0,,Historical Observations,,,,,,,,52.177,-175.508
285010,Oshima-Oshima,18556,Confirmed Eruption,Nishi-yama,2,,,1759,,8,,19,,Historical Observations,,,,,,,,41.51,139.367
282080,Aira,17059,Confirmed Eruption,Minami-dake,2,,,1756,,9,,9,,Historical Observations,,,,,,,,31.593,130.657
271060,Ragang,16706,Confirmed Eruption,,2,,,1756,,0,,0,,Historical Observations,,,,,,,,7.691,124.507
263280,Kelut,15937,Uncertain Eruption,,,,,1756,,0,,0,,,,,,,,,,-7.93,112.308
283110,Asamayama,17742,Confirmed Eruption,,2,,,1755,,7,,5,,Historical Observations,,1755,,8,,6,,36.406,138.523
263250,Merapi,15863,Confirmed Eruption,,2,,,1755,,0,,0,,Historical Observations,,,,,,,,-7.54,110.446
283110,Asamayama,17741,Confirmed Eruption,,2,,,1754,,8,,7,,Historical Observations,,1754,,8,,19,,36.406,138.523
273070,Taal,16841,Confirmed Eruption,Summit crater and SE flank,4,,,1754,,5,,15,,Historical Observations,,1754,,12,,4,,14.002,120.993
282110,Asosan,17264,Uncertain Eruption,Naka-dake,2,?,,1753,,0,,0,,,,1754,,0,,0,,32.884,131.104
283110,Asamayama,17740,Confirmed Eruption,,2,?,,1752,,9,,0,,Historical Observations,,1752,,10,,0,,36.406,138.523
263280,Kelut,15936,Confirmed Eruption,,2,,,1752,,5,,1,,Historical Observations,,,,,,,,-7.93,112.308
263260,Lawu,15926,Discredited Eruption,,,,,1752,,5,,1,,,,,,,,,,-7.625,111.192
263250,Merapi,15862,Confirmed Eruption,,2,,,1752,,0,,0,,Historical Observations,,,,,,,,-7.54,110.446
332060,Haleakala,10296,Confirmed Eruption,SW rift zone (180-360 m),,,?,1750,,0,,0,,Anthropology,,,,,,,,20.708,-156.25
332020,Mauna Loa,10187,Confirmed Eruption,North flank (2380 m) and SW rift zone?,0,,?,1750,,0,,0,,Historical Observations,,,,,,,,19.475,-155.608
332010,Kilauea,10058,Confirmed Eruption,"East rift zone (Heiheiahulu, 520 m)",0,,?,1750,,0,,0,,Historical Observations,,,,,,,,19.421,-155.287
282080,Aira,17058,Confirmed Eruption,"Minami-dake summit, west flank?",2,,,1749,,9,,0,,Historical Observations,,,,,,,,31.593,130.657
273070,Taal,16840,Confirmed Eruption,,4,,,1749,,8,?,11,,Historical Observations,,1749,,9,,0,,14.002,120.993
265090,Banda Api,16405,Confirmed Eruption,,2,,,1749,,0,,0,,Historical Observations,,,,,,,,-4.523,129.881
263060,Gede-Pangrango,15627,Confirmed Eruption,,3,,,1747,,0,,0,,Historical Observations,,1748,,0,,0,,-6.77,106.965
283070,Yakedake,17498,Confirmed Eruption,,2,,,1746,,4,,18,,Historical Observations,,1746,,4,,19,,36.227,137.587
263250,Merapi,15861,Confirmed Eruption,,2,,,1745,,0,,0,,Historical Observations,,,,,,,,-7.54,110.446
283210,Kurikomayama,17998,Confirmed Eruption,,2,,,1744,,2,,3,,Historical Observations,,,,,,,,38.961,140.788
273050,Banahaw,16822,Uncertain Eruption,Banáhao,,,?,1743,,0,,0,,,,,,,,,,14.07,121.48
282080,Aira,17057,Confirmed Eruption,Minami-dake,2,?,,1742,,4,,6,,Historical Observations,,,,,,,,31.593,130.657
285010,Oshima-Oshima,18555,Confirmed Eruption,Nishi-yama,4,,,1741,,8,?,18,,Historical Observations,,1742,,5,,0,,41.51,139.367
283220,Chokaisan,18029,Confirmed Eruption,Small crater at foot of Kojin-yama,2,?,,1740,,6,?,0,,Historical Observations,?,1747,,0,,0,,39.099,140.049
285040,Shikotsu,18612,Confirmed Eruption,Tarumai,5,,,1739,,8,,19,,Historical Observations,,1739,,8,,31,,42.688,141.38
285060,Taisetsuzan,18668,Confirmed Eruption,Asahi-dake,,,>,1739,,0,,0,,Tephrochronology,,,,,,,,43.664,142.854
268060,Gamalama,16611,Confirmed Eruption,,2,,,1739,,0,,0,,Historical Observations,,,,,,,,0.8,127.33
283220,Chokaisan,18028,Uncertain Eruption,,2,,,1738,,12,,31,365,,,,,,,,,39.099,140.049
282120,Kujusan,17364,Uncertain Eruption,,2,?,,1738,,8,,13,,,,,,,,,,33.086,131.249
268060,Gamalama,16610,Confirmed Eruption,,2,,,1737,,3,,10,,Historical Observations,,1737,,3,,13,,0.8,127.33
283220,Chokaisan,18027,Uncertain Eruption,,2,,,1735,,0,,0,,,,,,,,,,39.099,140.049
283110,Asamayama,17739,Confirmed Eruption,,2,,,1733,,7,,30,,Historical Observations,,,,,,,,36.406,138.523
283110,Asamayama,17738,Confirmed Eruption,,2,,,1732,,7,,30,,Historical Observations,,,,,,,,36.406,138.523
283240,Iwatesan,18066,Confirmed Eruption,NE flank of Yakushi-dake,2,,,1732,,1,,22,,Historical Observations,,1732,,10,?,0,,39.853,141.001
283110,Asamayama,17737,Confirmed Eruption,,2,,,1731,,0,,0,,Historical Observations,,,,,,,,36.406,138.523
273070,Taal,16839,Confirmed Eruption,Pira-piraso (NE flank),2,,,1731,,0,,0,,Historical Observations,,,,,,,,14.002,120.993
273050,Banahaw,16821,Uncertain Eruption,Banáhao,,,,1730,,0,,0,,,,,,,,,,14.07,121.48
263220,Sumbing,15805,Confirmed Eruption,,1,,?,1730,,0,,0,,Historical Observations,,,,,,,,-7.384,110.07
263340,Raung,16108,Confirmed Eruption,,3,?,,1730,,0,,0,,Historical Observations,,,,,,,,-8.119,114.056
252080,Witori,15021,Confirmed Eruption,,,,,1730,25,0,,0,,Tephrochronology,,,,,,,,-5.576,150.516
332020,Mauna Loa,10186,Confirmed Eruption,NE rift zone,0,,?,1730,,0,,0,,Radiocarbon (uncorrected),,,,,,,,19.475,-155.608
283110,Asamayama,17736,Confirmed Eruption,,2,,,1729,,11,,0,,Historical Observations,,1729,,12,,0,,36.406,138.523
283110,Asamayama,17735,Confirmed Eruption,,2,,,1729,,2,,0,,Historical Observations,,,,,,,,36.406,138.523
273070,Taal,16838,Confirmed Eruption,Binintiang Munti,2,,,1729,,0,,0,,Historical Observations,,,,,,,,14.002,120.993
283110,Asamayama,17734,Confirmed Eruption,,2,,,1728,,11,,10,,Historical Observations,,,,,,,,36.406,138.523
283210,Kurikomayama,17997,Confirmed Eruption,Tsurugi-yama,1,?,,1726,10,0,,0,,Historical Observations,,,,,,,,38.961,140.788
283110,Asamayama,17733,Confirmed Eruption,,2,,,1723,,8,,20,,Historical Observations,,,,,,,,36.406,138.523
283110,Asamayama,17732,Confirmed Eruption,,2,,,1722,,11,,18,,Historical Observations,,1723,,2,,5,,36.406,138.523
265090,Banda Api,16404,Confirmed Eruption,,2,,,1722,,0,,0,,Historical Observations,,,,,,,,-4.523,129.881
283110,Asamayama,17731,Confirmed Eruption,,1,,,1721,,6,,22,,Historical Observations,,,,,,,,36.406,138.523
283110,Asamayama,17730,Confirmed Eruption,,2,,,1720,,6,,6,,Historical Observations,,,,,,,,36.406,138.523
305030,Wudalianchi,19635,Confirmed Eruption,Laoheishan and Huoshaoshan,3,,,1720,,1,,14,,Historical Observations,,1721,,6,,0,,48.722,126.15
283110,Asamayama,17729,Confirmed Eruption,Volcano Uncertain,,,,1719,,6,,10,,,,1719,,6,,11,,36.406,138.523
283240,Iwatesan,18065,Discredited Eruption,,,,,1719,,2,?,0,,,,,,,,,,39.853,141.001
283160,Bandaisan,17896,Uncertain Eruption,,,,<,1719,,0,,0,,,,,,,,,,37.601,140.072
268010,Dukono,16574,Confirmed Eruption,East flank of Tolo,,,,1719,150,0,,0,,Historical Observations,,,,,,,,1.693,127.894
282090,Kirishimayama,17136,Confirmed Eruption,Shinmoe-dake,2,,,1719,,0,,0,,Historical Observations,,,,,,,,31.934,130.862
283110,Asamayama,17728,Confirmed Eruption,,2,,,1718,,9,,26,,Historical Observations,,,,,,,,36.406,138.523
283110,Asamayama,17727,Confirmed Eruption,,2,,,1717,,9,,23,,Historical Observations,,,,,,,,36.406,138.523
282090,Kirishimayama,17135,Confirmed Eruption,Shinmoe-dake,3,,,1717,,9,,19,,Historical Observations,,,,,,,,31.934,130.862
282090,Kirishimayama,17134,Confirmed Eruption,Shinmoe-dake,3,,,1716,,11,,9,,Historical Observations,,1717,,2,,13,,31.934,130.862
273070,Taal,16837,Confirmed Eruption,Calauit (sublacustral SE flank),4,?,,1716,,9,,24,,Historical Observations,,1716,,9,,27,,14.002,120.993
263280,Kelut,15935,Confirmed Eruption,,2,,,1716,,7,,20,,Historical Observations,,,,,,,,-7.93,112.308
282090,Kirishimayama,17133,Confirmed Eruption,Shinmoe-dake,3,,,1716,,3,,11,,Historical Observations,,,,,,,,31.934,130.862
